,url,tmdb_id,budget_original_string,budget_currency,budget_min,budget_max,budget_avg,budget_error,box_office_original_string,box_office_currency,box office_min,box_office_max,box_office_avg,box_office_error,external_links,error,box_office_min
31824,https://en.wikipedia.org/wiki/The_Wife_(2017_film),340613,,,,,,,$20 million[2][3],USD,20000000.0,20000000.0,20000000.0,,"{'': 'http://sonyclassics.com/thewife/', 'IMDb': 'https://www.imdb.com/title/tt3750872/', 'AllMovie': 'https://www.allmovie.com/movie/v691862', 'Box Office Mojo': 'https://www.boxofficemojo.com/movies/?id=thewife.htm'}",,
25923,https://en.wikipedia.org/wiki/Baden_Baden_(film),340616,,,,,,,"$61,390[1]",USD,61390.0,61390.0,61390.0,,{'IMDb': 'https://www.imdb.com/title/tt4216890/'},,
34595,https://en.wikipedia.org/wiki/Ayanda,340627,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt4459386/'},,
39036,https://en.wikipedia.org/wiki/Conviene_far_bene_l%27amore,340637,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0072819/'},,
19769,https://en.wikipedia.org/wiki/Civilis%C3%A9es,340665,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0209973/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/a_civilized_people'}",,
11751,https://en.wikipedia.org/wiki/Nocturnal_Animals,340666,$22.5 million[4],USD,22500000.0,22500000.0,22500000.0,,$32.4 million[5],USD,32400000.0,32400000.0,32400000.0,,"{'Official website': 'http://www.nocturnalanimalsmovie.com/', 'IMDb': 'https://www.imdb.com/title/tt4550098/', 'AllMovie': 'https://www.allmovie.com/movie/v664200', 'Official screenplay': 'https://web.archive.org/web/20170110192759/http://focusfeaturesguilds2016.com/workspace//uploads/screenplay/nocturnalanimals-awards-2016-final.pdf'}",,
10966,https://en.wikipedia.org/wiki/Dark_Crimes,340674,€3.8 million[1],EUR,3800000.0,3800000.0,3800000.0,,"$21,216[2]",USD,21216.0,21216.0,21216.0,,"{'IMDb': 'https://www.imdb.com/title/tt1901024/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/true_crimes'}",,
25608,https://en.wikipedia.org/wiki/Personal_Shopper,340676,,,,,,,$2.7 million[1],USD,2700000.0,2700000.0,2700000.0,,"{'IMDb': 'https://www.imdb.com/title/tt4714782/', 'AllMovie': 'https://www.allmovie.com/movie/v658613', 'Metacritic': 'https://www.metacritic.com/movie/personal-shopper', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/personal_shopper', 'The Criterion Collection': 'https://www.criterion.com/current/posts/5067-personal-shopper-freedom-2016'}",,
32634,https://en.wikipedia.org/wiki/Those_People,340684,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt3899516/'},,
20203,https://en.wikipedia.org/wiki/Gabo:_The_Creation_of_Gabriel_Garcia_Marquez,340712,,,,,,,,,,,,,"{'Official website': 'http://www.caracolinternacional.com/en/production/gabo-magic-reality', 'IMDb': 'https://www.imdb.com/title/tt4568106/'}",,
9024,https://en.wikipedia.org/wiki/The_Chronicles_of_Evil,340746,US$3.4 million,USD,3400000.0,3400000.0,3400000.0,,US$15.5 million[2],USD,15500000.0,15500000.0,15500000.0,,"{'Official website': 'http://chronicle2015.co.kr/', 'CJ Entertainment': 'http://cj-entertainment.com/movies/150501-001/the-chronicles-of-evil', 'Korean Movie Database': 'https://www.kmdb.or.kr/eng/db/kor/detail/movie/K/14423', 'IMDb': 'https://www.imdb.com/title/tt4619940/', 'HanCinema': 'https://www.hancinema.net/korean_movie_Chronicles_of_Evil.php'}",,
38252,https://en.wikipedia.org/wiki/David_%26_Fatima,340812,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0993753/', 'Internet Archive': 'https://archive.org/details/DavidFatima2008'}",,
14649,https://en.wikipedia.org/wiki/Christmas_Eve_(2015_film),340816,,,,,,,"$91,302[1]",USD,91302.0,91302.0,91302.0,,"{'IMDb': 'https://www.imdb.com/title/tt3703148/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/christmas_eve_2015', 'Metacritic': 'https://www.metacritic.com/movie/christmas-eve', 'Box Office Mojo': 'https://www.boxofficemojo.com/movies/?id=christmaseve.htm'}",,
34930,https://en.wikipedia.org/wiki/A_Cure_for_Wellness,340837,$40 million[2],USD,40000000.0,40000000.0,40000000.0,,$26.6 million[2],USD,26600000.0,26600000.0,26600000.0,,"{'Official website': 'http://www.foxmovies.com/movies/a-cure-for-wellness/', 'IMDb': 'https://www.imdb.com/title/tt4731136/'}",,
34456,https://en.wikipedia.org/wiki/About_Scout,340881,,,,,,,,,,,,,{},Failed to fetch content,
34056,https://en.wikipedia.org/wiki/The_Apprentice_Heel,340904,,,,,,,,,,,,,{},Failed to fetch content,
11914,https://en.wikipedia.org/wiki/Enemies_In-Law,340912,,,,,,,US$3.2 million[1],USD,3200000.0,3200000.0,3200000.0,,"{'Official website': 'http://www.danger2015.co.kr/', 'Lotte Entertainment': 'http://www.lotteent.com/Main/Movies/MovieView.asp?Idx=55', 'IMDb': 'https://www.imdb.com/title/tt5449088/', 'Korean Movie Database': 'https://www.kmdb.or.kr/eng/db/kor/detail/movie/K/14661', 'HanCinema': 'https://www.hancinema.net/korean_movie_Enemies_In-Law.php'}",,
2965,https://en.wikipedia.org/wiki/Gangster_Wars,340932,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0082434/', 'AllMovie': 'https://www.allmovie.com/movie/v125770'}",,
34956,https://en.wikipedia.org/wiki/USS_Indianapolis:_Men_of_Courage,340945,$40 million[2],USD,40000000.0,40000000.0,40000000.0,,"$1,663,785[2]",USD,1663785.0,1663785.0,1663785.0,,"{'IMDb': 'https://www.imdb.com/title/tt2032572/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/uss_indianapolis_men_of_courage', 'Shark Utopia': 'https://www.shark-utopia.com/movie/uss-indianapolis-men-of-courage/'}",,
19137,https://en.wikipedia.org/wiki/The_Divine_Caste,340955,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0282406/'},,
8756,https://en.wikipedia.org/wiki/The_Worst_Year_of_My_Life,340957,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt3254570/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/the_worst_year_of_my_life'}",,
7228,https://en.wikipedia.org/wiki/The_Belko_Experiment,341006,$5 million[4],USD,5000000.0,5000000.0,5000000.0,,$11.1 million[4],USD,11100000.0,11100000.0,11100000.0,,"{'IMDb': 'https://www.imdb.com/title/tt1082807/', 'Metacritic': 'https://www.metacritic.com/movie/the-belko-experiment', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/the_belko_experiment'}",,
10126,https://en.wikipedia.org/wiki/3_Bahadur,341007,,,,,,,"Rs. 66.5 million (US$230,000)[1]",USD,230000.0,230000.0,230000.0,,"{'': 'http://3bahadurmovie.com/', 'IMDb': 'https://www.imdb.com/title/tt4306116/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/3_bahadur'}",,
16148,https://en.wikipedia.org/wiki/Popstar:_Never_Stop_Never_Stopping,341012,$20 million[2],USD,20000000.0,20000000.0,20000000.0,,$9.7 million[3],USD,9700000.0,9700000.0,9700000.0,,"{'': 'http://www.popstarmovie.com/', 'IMDb': 'https://www.imdb.com/title/tt3960412/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/popstar_never_stop_never_stopping', 'Metacritic': 'https://www.metacritic.com/movie/popstar-never-stop-never-stopping', 'Box Office Mojo': 'https://www.boxofficemojo.com/movies/?id=topsecretuntitledlonelyislandmovie.htm'}",,
10912,https://en.wikipedia.org/wiki/Atomic_Blonde,341013,$30 million[2],USD,30000000.0,30000000.0,30000000.0,,$100 million[2],USD,100000000.0,100000000.0,100000000.0,,"{'Official website': 'http://www.atomicblonde.com/', 'IMDb': 'https://www.imdb.com/title/tt2406566/', 'Box Office Mojo': 'https://www.boxofficemojo.com/movies/?id=thecoldestcity.htm'}",,
17002,https://en.wikipedia.org/wiki/Orion_(film),341036,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt2342266/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/orion_2015'}",,
39358,https://en.wikipedia.org/wiki/Daddy_Goes_Ptarmigan_Hunting,341040,,,,,,,,,,,,,{},Failed to fetch content,
39214,https://en.wikipedia.org/wiki/Clover_(2014_film),341041,,,,,,,,,,,,,"{'Official website': 'http://clover-movie.jp/', 'allcinema': 'https://www.allcinema.net/prog/show_c.php?num_c=349216', 'KINENOTE': 'http://www.kinenote.com/main/public/cinema/detail.aspx?cinema_id=80760', 'IMDb': 'https://www.imdb.com/title/tt3594796/'}",,
30245,https://en.wikipedia.org/wiki/Bolshoi_Babylon,341045,,,,,,,,,,,,,{},Failed to fetch content,
19294,https://en.wikipedia.org/wiki/Tiger_House,341077,,,,,,,,,,,,,"{'Official website': 'http://www.magnetreleasing.com/tigerhouse/', 'IMDb': 'https://www.imdb.com/title/tt2911674/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/tiger_house'}",,
29226,https://en.wikipedia.org/wiki/Ingrid_Bergman:_In_Her_Own_Words,341106,,,,,,,,,,,,,{},Failed to fetch content,
39610,https://en.wikipedia.org/wiki/Opium_War_(2008_film),341107,,,,,,,,,,,,,{},Failed to fetch content,
25688,"https://en.wikipedia.org/wiki/I_Am_Nojoom,_Age_10_and_Divorced",341182,,,,,,,"$108,240[1][2]",USD,108240.0,108240.0,108240.0,,{'IMDb': 'https://www.imdb.com/title/tt4313646/'},,
1958,https://en.wikipedia.org/wiki/Great_Transport,341201,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0086531/'},,
9705,https://en.wikipedia.org/wiki/Alma_Mater_(film),341207,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0388703/'},,
19029,https://en.wikipedia.org/wiki/Branwen_(film),341209,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0109329/'},,
31901,https://en.wikipedia.org/wiki/If_I_Were_for_Real_(film),341230,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0289112/'},,
21490,https://en.wikipedia.org/wiki/Dreams_Rewired,341240,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt4414694/', 'Dreams Rewiredat Amazon Video': 'https://www.amazon.com/Dreams-Rewired-Manu-Luksch/dp/B01D5E57IW', 'Dreams RewiredFilm website': 'http://www.dreamsrewired.com', 'Dreams Rewiredat the IFFR website': 'https://iffr.com/en/2015/films/mobilisierung-der-träume', 'Amour Fou Filmproduktion': 'http://www.amourfoufilm.com/en/film/mobilisierung-der-traeume/', 'Bildschön Filmproduktion': 'http://www.bildschoen-filmproduktion.de', 'Ambient Information Systems': 'http://www.ambienttv.net/'}",,
7802,https://en.wikipedia.org/wiki/Sleepwalkers_(1978_film),341242,,,,,,,,,,,,,{},,
10462,https://en.wikipedia.org/wiki/The_Movie_of_My_Life,341244,,,,,,,$1.1 million[1],USD,1100000.0,1100000.0,1100000.0,,{'IMDb': 'https://www.imdb.com/title/tt4012424/'},,
19785,https://en.wikipedia.org/wiki/Eoudong_(film),341248,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0319365/', 'Korean Movie Database': 'https://www.kmdb.or.kr/eng/db/kor/detail/movie/K/03907'}",,
2624,https://en.wikipedia.org/wiki/Mayumi_(film),341251,,,,,,,,,,,,,{},,
27798,https://en.wikipedia.org/wiki/When_I_Close_My_Eyes_(1993_film),341254,,,,,,,,,,,,,{},Failed to fetch content,
42363,https://en.wikipedia.org/wiki/Felix_(1996_film),341255,,,,,,,,,,,,,{},Failed to fetch content,
14399,https://en.wikipedia.org/wiki/Headnoise_(film),341256,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0320795/', 'Headnoise': 'http://www.film-sklad.si/index.php?module=strani&stranid=98&op=film&filmID=1399'}",,
43052,"https://en.wikipedia.org/wiki/Vukovar,_jedna_pri%C4%8Da",341257,,,,,,,,,,,,,{},Failed to fetch content,
40705,https://en.wikipedia.org/wiki/The_Doom,341261,,,,,,,,,,,,,{},Failed to fetch content,
18753,https://en.wikipedia.org/wiki/Return_from_Hell,341263,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0151069/'},,
9837,https://en.wikipedia.org/wiki/The_Last_Assault,341265,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0126544/'},,
41385,https://en.wikipedia.org/wiki/Those_Who_Pay_With_Their_Lives,341266,,,,,,,,,,,,,{},Failed to fetch content,
9982,https://en.wikipedia.org/wiki/State_of_Things,341268,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0117735/'},,
1788,https://en.wikipedia.org/wiki/The_Famous_Paparazzo,341269,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0200630/'},,
36816,https://en.wikipedia.org/wiki/Tango_Bar,341272,,,,,,,,,,,,,{},Failed to fetch content,
18961,https://en.wikipedia.org/wiki/H%C3%A9roes_de_otra_patria,341273,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0179211/'},,
4079,https://en.wikipedia.org/wiki/The_King%27s_Trial,341275,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0100420/'},,
20455,https://en.wikipedia.org/wiki/Copernicus_(film),341277,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0070278/'},,
10518,https://en.wikipedia.org/wiki/Olympics_40,341278,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0081274/'},,
16627,https://en.wikipedia.org/wiki/Szwadron,341281,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0108273/'},,
35124,https://en.wikipedia.org/wiki/Breath_(2017_film),341287,,,,,,,$3.2 million[1],USD,3200000.0,3200000.0,3200000.0,,{'IMDb': 'https://www.imdb.com/title/tt1553659/'},,
28085,https://en.wikipedia.org/wiki/Life_and_Death_(1980_film),341291,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0178708/'},,
35332,https://en.wikipedia.org/wiki/The_Ghost_of_War,341293,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0178417/'},,
26914,https://en.wikipedia.org/wiki/Come-Back!,341297,,,,,,,,,,,,,{},Failed to fetch content,
15942,https://en.wikipedia.org/wiki/The_Dream_(1985_film),341298,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0089051/'},,
6484,https://en.wikipedia.org/wiki/Blood_Wedding_(1977_film),341308,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0316328/'},,
19507,https://en.wikipedia.org/wiki/Mektoub,341311,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0179338/'},,
25753,https://en.wikipedia.org/wiki/Calzonzin_Inspector,341321,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0069836/'},,
18365,https://en.wikipedia.org/wiki/Length_of_War,341323,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0218412/'},,
21365,https://en.wikipedia.org/wiki/Mojado_Power,341324,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0079572/'},,
29638,https://en.wikipedia.org/wiki/The_Last_Tunnel_(1987_film),341325,,,,,,,,,,,,,{},Failed to fetch content,
24658,https://en.wikipedia.org/wiki/Sherpa_(film),341366,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt3746250/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/sherpa'}",,
5922,https://en.wikipedia.org/wiki/Mumbai_125_KM,341368,,,,,,,₹14.65 crore[2],INR,146500000.0,146500000.0,146500000.0,,{},,
18438,https://en.wikipedia.org/wiki/Lolo_(film),341392,$8.4 million,USD,8400000.0,8400000.0,8400000.0,,$6.8 million[1],USD,6800000.0,6800000.0,6800000.0,,{'IMDb': 'https://www.imdb.com/title/tt4085944/'},,
28088,https://en.wikipedia.org/wiki/Koisuru_Vampire,341443,,,,,,,,,,,,,"{'Official website': 'http://love-vampire.com/', 'IMDb': 'https://www.imdb.com/title/tt4328196/'}",,
18280,https://en.wikipedia.org/wiki/Ana_Terra,341449,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0240339/'},,
36961,https://en.wikipedia.org/wiki/A_Thousand_Little_Kisses,341464,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0133734/'},,
21470,https://en.wikipedia.org/wiki/A_Married_Couple_(1983_film),341465,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0086645/'},,
36573,https://en.wikipedia.org/wiki/Revenge_of_Itzik_Finkelstein,341466,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0107690/'},,
36634,https://en.wikipedia.org/wiki/Requiem_of_Snow,341468,,,,,,,,,,,,,{},Failed to fetch content,
10996,"https://en.wikipedia.org/wiki/So_Close,_So_Far",341470,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0483703/'},,
30883,https://en.wikipedia.org/wiki/Farewell_Baghdad_(2010_film),341471,,,,,,,,,,,,,{},Failed to fetch content,
32038,https://en.wikipedia.org/wiki/Daun_di_Atas_Bantal,341473,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0156455/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/daun-di-atas-bantal-leaf-on-a-pillow'}",,
40234,"https://en.wikipedia.org/wiki/Denias,_Senandung_Di_Atas_Awan",341477,,,,,,,,,,,,,{},Failed to fetch content,
16093,https://en.wikipedia.org/wiki/Inter_Nos,341486,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0260100/'},,
25747,https://en.wikipedia.org/wiki/The_Beast_(1986_film),341487,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0269185/'},,
31116,https://en.wikipedia.org/wiki/As_in_Heaven,341490,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0105504/'},,
30714,https://en.wikipedia.org/wiki/Tears_of_Stone_(film),341491,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0117868/'},,
33796,https://en.wikipedia.org/wiki/Yerma_(1984_film),341492,,,,,,,,,,,,,{},Failed to fetch content,
19460,https://en.wikipedia.org/wiki/The_Outpost_(1995_film),341494,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0114313/'},,
29940,https://en.wikipedia.org/wiki/In_the_Shadow_of_Fear,341501,,,,,,,,,,,,,{},Failed to fetch content,
56716,https://en.wikipedia.org/wiki/Pessi_and_Illusia,341516,"FIM 3,765,874[1]",,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0087907/'},,
30724,https://en.wikipedia.org/wiki/The_Heart_of_the_Bear,341519,,,,,,,,,,,,,{},Failed to fetch content,
4204,https://en.wikipedia.org/wiki/Revolution_of_Pigs,341521,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0410606/'},,
9493,https://en.wikipedia.org/wiki/People_on_the_Top,341525,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0970400/'},,
9071,https://en.wikipedia.org/wiki/A_Girl%27s_Secret,341527,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0342968/'},,
40890,https://en.wikipedia.org/wiki/Dreams_from_the_Middle_of_the_World,341528,,,,,,,,,,,,,{},Failed to fetch content,
42510,https://en.wikipedia.org/wiki/Guaguasi,341530,,,,,,,,,,,,,{},Failed to fetch content,
12517,https://en.wikipedia.org/wiki/The_Dark_Side_of_the_Moon_(1986_film),341537,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0122602/'},,
18830,https://en.wikipedia.org/wiki/Lovers_in_the_Year_One,341538,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0170244/'},,
43205,https://en.wikipedia.org/wiki/Circus_in_the_Circus,341541,,,,,,,,,,,,,{},Failed to fetch content,
13887,https://en.wikipedia.org/wiki/One_Silver_Piece,341542,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0170074/'},,
12657,https://en.wikipedia.org/wiki/Love_Between_the_Raindrops,341544,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0077883/'},,
14558,https://en.wikipedia.org/wiki/Think_of_Me_(film),341551,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0117893/'},,
13899,https://en.wikipedia.org/wiki/Story_from_Croatia,341552,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0100698/', 'Story from Croatia': 'http://www.film.hr/bazafilm_film.php?s_keyword=hrvatske&film_id=306'}",,
41002,https://en.wikipedia.org/wiki/Countess_Dora,341553,,,,,,,,,,,,,{},Failed to fetch content,
35734,https://en.wikipedia.org/wiki/Vukovar:_The_Way_Home,341554,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0111647/'},,
14403,https://en.wikipedia.org/wiki/Washed_Out_(film),341555,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0113440/'},,
11556,https://en.wikipedia.org/wiki/Nausikaya,341556,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0113940/'},,
4103,https://en.wikipedia.org/wiki/Transatlantic_(1998_film),341558,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0166382/', 'https://dhfr.hr/redatelj/mladen-juran/': 'https://dhfr.hr/redatelj/mladen-juran/'}",,
33320,https://en.wikipedia.org/wiki/Red_Dust_(1999_film),341559,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0210629/', 'AllMovie': 'https://www.allmovie.com/movie/v186572'}",,
49929,https://en.wikipedia.org/wiki/Libertas_(film),341560,HRK 42 million (US$ 3.6 million)[1],USD,3600000.0,3600000.0,3600000.0,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0373999/'},,
30165,https://en.wikipedia.org/wiki/The_Latin_Immigrant,341561,,,,,,,,,,,,,{},Failed to fetch content,
806,https://en.wikipedia.org/wiki/Dr._Sun_Yat-sen_(film),341563,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0348143/'},,
31763,https://en.wikipedia.org/wiki/The_Spring_Festival,341564,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0206313/'},,
20028,https://en.wikipedia.org/wiki/Dream_Weavers:_Beijing_2008,341565,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt1313270/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/dream_weavers_beijing_2008'}",,
21393,https://en.wikipedia.org/wiki/Wild_Flowers_(1982_film),341566,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0082388/'},,
10900,https://en.wikipedia.org/wiki/Margarit_and_Margarita,341568,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0206118/'},,
37262,https://en.wikipedia.org/wiki/The_Well_(1991_film),341569,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0300080/'},,
10962,https://en.wikipedia.org/wiki/Canary_Season,341571,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0106511/'},,
7922,https://en.wikipedia.org/wiki/Warming_Up_Yesterday%27s_Lunch,341573,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0339522/'},,
39460,https://en.wikipedia.org/wiki/Journey_to_Jerusalem_(film),341574,,,,,,,,,,,,,{},Failed to fetch content,
741,https://en.wikipedia.org/wiki/Warden_of_the_Dead,341577,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0840033/', 'AllMovie': 'https://www.allmovie.com/movie/v392907'}",,
